"recording","species","x1","x2","subtype","general","temporaldup","id","BAGI"
"s2lam154_231123_2023-11-27_23-10.WAV","Canis lupus",3.402666667,4.656,"Mammals","Biophony","Y",159,"M"
"s2lam154_231123_2023-11-25_09-30.WAV","Canis lupus",2.677333333,4.357333333,"Mammals","Biophony","Y",60,"M"
"s2lam154_231123_2023-11-25_11-20.WAV","Canis lupus",2.848,4.101333333,"Mammals","Biophony","Y",62,"M"
"s2lam154_231123_2023-11-28_00-30.WAV","Canis lupus",13.872,15.12533333,"Mammals","Biophony","Y",168,"M"
"s2lam162_231209_2023-12-09_16-10.WAV","Canis lupus",7.653333333,10.256,"Mammals","Biophony","Y",200,"M"
"s2lam154_231123_2023-11-28_06-30.WAV","Canis lupus",19.632,21.312,"Mammals","Biophony","N",188,"M"
"s2lam154_231123_2023-11-23_18-00.WAV","Canis lupus",53.40266667,54.656,"Mammals","Biophony","Y",91,"M"
"s2lam154_231123_2023-11-27_00-10.WAV","sp5",17.55,19.25,"Mammals","Biophony","N",120,"M"
"s2lam154_231123_2023-11-25_06-10.WAV","Canis lupus",0.058666667,1.312,"Mammals","Biophony","Y",87,"M"
"s2lam154_231123_2023-11-27_21-20.WAV","Canis lupus",23.92533333,25.17866667,"Mammals","Biophony","Y",156,"M"
"s2lam154_231123_2023-11-24_01-40.WAV","Canis lupus",7.125333333,8.378666667,"Mammals","Biophony","Y",94,"M"
"s2lam154_231123_2023-11-27_05-50.WAV","Canis lupus",22.38933333,23.64266667,"Mammals","Biophony","Y",190,"M"
"s2lam154_231123_2023-11-23_21-40.WAV","Canis lupus",50.768,52.02133333,"Mammals","Biophony","Y",31,"M"
"s2lam154_231123_2023-11-26_21-40.WAV","Canis lupus",0.053333333,1.306666667,"Mammals","Biophony","Y",107,"M"
"s2lam154_231123_2023-11-25_19-00.WAV","Canis lupus",16.704,17.95733333,"Mammals","Biophony","Y",82,"M"
"s2lam154_231123_2023-11-25_21-50.WAV","sp5",31.77,33.13,"Mammals","Biophony","N",103,"M"
"s2lam154_231123_2023-11-26_01-00.WAV","sp5",45.03,46.73,"Mammals","Biophony","N",118,"M"
"s2lam154_231123_2023-11-25_19-10.WAV","Canis lupus",49.92533333,51.17866667,"Mammals","Biophony","Y",53,"M"
"s2lam154_231123_2023-11-27_23-50.WAV","Canis lupus",32.464,34.144,"Mammals","Biophony","Y",163,"M"
"s2lam150_231122_2023-11-24_15-40.WAV","Canis lupus",51.09866667,52.352,"Mammals","Biophony","Y",19,"M"
"s2lam154_231123_2023-11-24_08-00.WAV","Canis lupus",31.08266667,32.336,"Mammals","Biophony","Y",51,"M"
"s2lam154_231123_2023-11-28_00-30.WAV","Canis lupus",14.01066667,15.69066667,"Mammals","Biophony","Y",169,"M"
"s2lam154_231123_2023-11-25_20-10.WAV","Canis lupus",42.54933333,43.80266667,"Mammals","Biophony","Y",76,"M"
"s2lam154_231123_2023-11-27_23-40.WAV","Canis lupus",20.14933333,21.40266667,"Mammals","Biophony","Y",167,"M"
"s2lam154_231123_2023-11-27_01-30.WAV","Canis lupus",6.789333333,8.469333333,"Mammals","Biophony","N",133,"M"
"s2lam154_231123_2023-11-28_00-20.WAV","Canis lupus",11.392,13.072,"Mammals","Biophony","Y",180,"M"
"s2lam162_231209_2023-12-09_16-10.WAV","Canis lupus",6.928,8.149333333,"Mammals","Biophony","Y",199,"M"
"s2lam162_231209_2023-12-10_19-00.WAV","Canis lupus",56.29333333,57.51466667,"Mammals","Biophony","N",196,"M"
"s2lam154_231123_2023-11-27_19-10.WAV","Canis lupus",0.442666667,1.696,"Mammals","Biophony","Y",150,"M"
"s2lam154_231123_2023-11-27_21-20.WAV","Canis lupus",23.35466667,25.03466667,"Mammals","Biophony","Y",155,"M"
"s2lam154_231123_2023-11-27_23-40.WAV","sp5",19.89,21.09,"Mammals","Biophony","Y",166,"M"
"s2lam154_231123_2023-11-25_19-10.WAV","Canis lupus",49.424,51.104,"Mammals","Biophony","Y",52,"M"
"s2lam154_231123_2023-11-25_19-00.WAV","Canis lupus",16.07466667,17.75466667,"Mammals","Biophony","Y",81,"M"
"s2lam154_231123_2023-11-25_20-10.WAV","Canis lupus",40.88533333,42.56533333,"Mammals","Biophony","Y",75,"M"
"s2lam154_231123_2023-11-25_01-50.WAV","Canis lupus",31.61066667,33.29066667,"Mammals","Biophony","Y",89,"M"
"s2lam116_231124_2023-11-27_07-20.WAV","Canis lupus",58.26133333,59.51466667,"Mammals","Biophony","N",2,"M"
"s2lam154_231123_2023-11-23_22-10.WAV","Canis lupus",33.31733333,34.57066667,"Mammals","Biophony","Y",96,"M"
"s2lam154_231123_2023-11-26_23-40.WAV","Canis lupus",52.38933333,53.64266667,"Mammals","Biophony","Y",124,"M"
"s2lam154_231123_2023-11-24_08-00.WAV","Canis lupus",30.50666667,32.18666667,"Mammals","Biophony","Y",50,"M"
"s2lam154_231123_2023-11-28_01-00.WAV","Canis lupus",18.66133333,19.91466667,"Mammals","Biophony","Y",175,"M"
"s2lam154_231123_2023-11-23_22-10.WAV","Canis lupus",33.39733333,35.07733333,"Mammals","Biophony","Y",97,"M"
"s2lam154_231123_2023-11-26_21-40.WAV","Canis lupus",0.197333333,1.877333333,"Mammals","Biophony","Y",108,"M"
"s2lam154_231123_2023-11-25_03-20.WAV","Canis lupus",48.544,49.79733333,"Mammals","Biophony","N",41,"M"
"s2lam154_231123_2023-11-28_00-30.WAV","sp5",49.71,51.19,"Mammals","Biophony","N",171,"M"
"s2lam154_231123_2023-11-26_01-00.WAV","Canis lupus",19.04533333,20.72533333,"Mammals","Biophony","Y",114,"M"
"s2lam150_231122_2023-11-27_03-50.WAV","Canis lupus",25.20533333,26.88533333,"Mammals","Biophony","Y",23,"M"
"s2lam154_231123_2023-11-25_19-50.WAV","Canis lupus",8,9.68,"Mammals","Biophony","Y",85,"M"
"s2lam154_231123_2023-11-25_01-50.WAV","Canis lupus",32.20266667,33.456,"Mammals","Biophony","Y",90,"M"
"s2lam154_231123_2023-11-26_01-00.WAV","Canis lupus",18.98133333,20.23466667,"Mammals","Biophony","Y",113,"M"
"s2lam154_231123_2023-11-24_23-00.WAV","sp5",10.69,12.19,"Mammals","Biophony","N",68,"M"
"s2lam154_231123_2023-11-25_06-10.WAV","Canis lupus",0.058666667,1.738666667,"Mammals","Biophony","Y",88,"M"
"s2lam154_231123_2023-11-27_23-40.WAV","Canis lupus",19.59466667,21.27466667,"Mammals","Biophony","Y",165,"M"
"s2lam154_231123_2023-11-27_18-30.WAV","Canis lupus",35.49866667,36.752,"Mammals","Biophony","Y",144,"M"
"s2lam154_231123_2023-11-27_23-50.WAV","Canis lupus",33.09866667,34.352,"Mammals","Biophony","Y",164,"M"
"s2lam154_231123_2023-11-23_18-00.WAV","Canis lupus",53.50933333,55.18933333,"Mammals","Biophony","Y",92,"M"
"s2lam154_231123_2023-11-24_23-00.WAV","Canis lupus",9.189333333,10.44266667,"Mammals","Biophony","Y",67,"M"
"s2lam026_231125_2023-11-26_23-40.WAV","sp6",3.706666667,4.224,"Amphibians","Biophony","N",444,"F"
"s2lam041_231004_2023-10-06_03-10.WAV","sp6",43.03466667,43.30133333,"Amphibians","Biophony","N",336,"F"
"s2lam065_231010_2023-10-11_20-50.WAV","sp6",42.83733333,43.632,"Amphibians","Biophony","N",398,"F"
"s2lam065_231010_2023-10-12_19-50.WAV","sp6",28.21866667,29.01333333,"Amphibians","Biophony","N",388,"F"
"s2lam006_230710_2023-07-13_06-00.WAV","sp6",33.33333333,33.57333333,"Amphibians","Biophony","N",690,"F"
"s2lam016_231020_2023-10-21_08-50.WAV","sp6",31.28533333,32.26133333,"Amphibians","Biophony","N",282,"F"
"s2lam091_231017_2023-10-20_09-50.WAV","sp6",54.46933333,54.88,"Amphibians","Biophony","N",248,"F"
"s2lam065_231010_2023-10-16_23-00.WAV","sp6",35.008,35.80266667,"Amphibians","Biophony","N",371,"F"
"s2lam073_231010_2023-10-13_02-00.WAV","sp6",45.01333333,45.81866667,"Amphibians","Biophony","N",605,"F"
"s2lam026_230630_2023-07-02_23-30.WAV","sp6",22.37333333,22.61333333,"Amphibians","Biophony","N",706,"F"
"s2lam030_231025_2023-10-27_23-20.WAV","sp6",38.29866667,38.56533333,"Amphibians","Biophony","N",325,"F"
"s2lam113_220922_2022-10-01_16-30.WAV","sp6",26.24533333,26.544,"Amphibians","Biophony","N",555,"F"
"s2lam086_231010_2023-10-12_04-10.WAV","sp6",24.59733333,25.392,"Amphibians","Biophony","N",370,"F"
"s2lam141_230820_2023-08-24_05-20.WAV","sp6",7.664,7.968,"Amphibians","Biophony","N",650,"F"
"s2lam047_220928_2022-10-08_12-20.WAV","sp6",13.744,14.112,"Amphibians","Biophony","N",133,"F"
"s2lam126_230820_2023-08-25_20-50.WAV","sp6",6.624,7.418666667,"Amphibians","Biophony","N",392,"F"
"s2lam105_230630_2023-07-02_23-30.WAV","sp6",58.01066667,58.608,"Amphibians","Biophony","N",777,"F"
"s2lam091_231017_2023-10-21_18-50.WAV","sp6",51.77066667,52.18133333,"Amphibians","Biophony","N",219,"F"
"s2lam047_220921_2022-09-25_14-00.WAV","sp6",23.43466667,23.552,"Amphibians","Biophony","N",75,"F"
"s2lam049_231016_2023-10-24_04-40.WAV","sp6",14.58666667,14.66666667,"Amphibians","Biophony","N",720,"F"
"s2lam074_231004_2023-10-07_05-20.WAV","sp6",53.84533333,54.112,"Amphibians","Biophony","N",337,"F"
"s2lam057_220922_2022-09-28_03-50.WAV","sp6",16.45866667,16.75733333,"Amphibians","Biophony","N",527,"F"
"s2lam154_231025_2023-10-26_02-40.WAV","sp6",42.784,43.38133333,"Amphibians","Biophony","N",799,"F"
"s2lam113_220922_2022-09-29_16-40.WAV","sp6",47.99466667,48.29333333,"Amphibians","Biophony","N",558,"F"
"s2lam121_231028_2023-10-29_22-20.WAV","sp6",46.672,47.18933333,"Amphibians","Biophony","N",458,"F"
"s2lam113_220922_2022-09-25_06-30.WAV","sp6",5.632,5.930666667,"Amphibians","Biophony","N",549,"F"
"s2lam136_231125_2023-11-26_22-20.WAV","sp6",8.256,8.773333333,"Amphibians","Biophony","N",430,"F"
"s2lam045_231028_2023-11-03_11-30.WAV","sp6",13.39733333,14.20266667,"Amphibians","Biophony","N",610,"F"
"s2lam093_231004_2023-10-05_16-50.WAV","sp6",40.416,40.68266667,"Amphibians","Biophony","N",342,"F"
"s2lam023_231028_2023-11-01_21-00.WAV","sp6",43.72266667,44.24,"Amphibians","Biophony","N",428,"F"
"s2lam047_220928_2022-10-10_17-20.WAV","sp6",43.328,43.696,"Amphibians","Biophony","N",156,"F"
"s2lam052_230717_2023-07-23_03-30.WAV","sp6",57.104,57.37066667,"Amphibians","Biophony","N",324,"F"
"s2lam088_231011_2023-10-14_23-30.WAV","sp6",57.04533333,57.616,"Amphibians","Biophony","N",485,"F"
"s2lam057_220922_2022-09-23_20-50.WAV","sp6",18.28266667,18.58133333,"Amphibians","Biophony","N",548,"F"
"s2lam088_231011_2023-10-14_21-30.WAV","sp6",12.94933333,13.52,"Amphibians","Biophony","N",474,"F"
"s2lam015_230710_2023-07-11_02-50.WAV","sp6",57.80266667,58.04266667,"Amphibians","Biophony","N",682,"F"
"s2lam121_231028_2023-10-31_03-00.WAV","sp6",27.89866667,28.416,"Amphibians","Biophony","N",415,"F"
"s2lam112_231025_2023-10-27_22-20.WAV","sp6",23.70666667,23.97333333,"Amphibians","Biophony","N",346,"F"
"s2lam078_230811_2023-08-13_05-00.WAV","sp6",55.104,55.37066667,"Amphibians","Biophony","N",338,"F"
"s2lam118_230703_2023-07-10_17-20.WAV","sp6",16.17066667,16.40533333,"Amphibians","Biophony","N",200,"F"
"s2lam049_231016_2023-10-18_16-10.WAV","sp6",28.77333333,28.85333333,"Amphibians","Biophony","N",757,"F"
"s2lam058_220921_2022-09-22_06-30.WAV","sp6",16.00533333,16.12266667,"Amphibians","Biophony","N",99,"F"
"s2lam088_231020_2023-10-21_04-40.WAV","sp6",58.93333333,59.90933333,"Amphibians","Biophony","N",284,"F"
"s2lam015_230710_2023-07-14_03-20.WAV","sp6",28.96,29.2,"Amphibians","Biophony","N",674,"F"
"s2lam148_231009_2023-10-12_19-10.WAV","sp6",20.272,20.84266667,"Amphibians","Biophony","N",482,"F"
"s2lam113_220922_2022-09-29_20-50.WAV","sp6",47.28,47.57866667,"Amphibians","Biophony","N",517,"F"
"s2lam092_231025_2023-10-28_00-30.WAV","sp6",8.245333333,8.512,"Amphibians","Biophony","N",341,"F"
"s2lam088_231020_2023-10-21_05-50.WAV","sp6",27.392,28.368,"Amphibians","Biophony","N",311,"F"
"s2lam022_230808_2023-08-09_03-10.WAV","sp6",23.31733333,23.584,"Amphibians","Biophony","N",331,"F"
"s2lam120_230820_2023-08-24_08-10.WAV","sp6",16.47466667,17.26933333,"Amphibians","Biophony","N",367,"F"
"s2lam127_231025_2023-10-25_20-20.WAV","sp6",0.490666667,1.088,"Amphibians","Biophony","N",792,"F"
"s2lam022_231019_2023-10-22_18-10.WAV","sp6",11.52533333,12.12266667,"Amphibians","Biophony","N",807,"F"
"s2lam077_220921_2022-09-24_15-00.WAV","sp6",10.05333333,10.17066667,"Amphibians","Biophony","N",94,"F"
"s2lam016_231020_2023-10-21_03-50.WAV","sp6",12.76266667,13.73866667,"Amphibians","Biophony","N",294,"F"
"s2lam078_230630_2023-06-30_17-30.WAV","sp6",11.008,11.088,"Amphibians","Biophony","N",734,"F"
"s2lam121_231028_2023-11-03_20-00.WAV","sp6",18.256,18.77333333,"Amphibians","Biophony","N",425,"F"
"s2lam080_231108_2023-11-11_01-40.WAV","sp6",53.60533333,54.12266667,"Amphibians","Biophony","N",426,"F"
"s2lam154_230811_2023-08-13_00-10.WAV","sp6",33.33866667,33.936,"Amphibians","Biophony","N",801,"F"
"s2lam063_230630_2023-07-01_00-00.WAV","sp6",22.976,23.216,"Amphibians","Biophony","N",694,"F"
"s2lam090_230728_2023-08-02_13-20.WAV","sp6",50.61333333,50.69333333,"Amphibians","Biophony","N",755,"F"
"s2lam045_231028_2023-10-31_19-40.WAV","sp6",37.25866667,37.776,"Amphibians","Biophony","N",422,"F"
"s2lam113_220922_2022-09-25_20-10.WAV","sp6",16.208,16.50666667,"Amphibians","Biophony","N",554,"F"
"s2lam107_231004_2023-10-08_19-40.WAV","sp6",17.01866667,17.58933333,"Amphibians","Biophony","N",490,"F"
"s2lam052_230702_2023-07-04_00-30.WAV","sp6",37.65866667,37.92533333,"Amphibians","Biophony","N",323,"F"
"s2lam078_230630_2023-07-01_07-50.WAV","sp6",39.17866667,39.25866667,"Amphibians","Biophony","N",743,"F"
"s2lam038_231020_2023-10-21_16-50.WAV","sp6",6.506666667,7.482666667,"Amphibians","Biophony","N",305,"F"
"s2lam047_220928_2022-10-11_11-20.WAV","sp6",45.488,45.856,"Amphibians","Biophony","N",155,"F"
"s2lam063_230630_2023-07-01_21-40.WAV","sp6",19.46666667,19.70666667,"Amphibians","Biophony","N",665,"F"
"s2lam041_230711_2023-07-15_02-30.WAV","sp6",32.56533333,33.36,"Amphibians","Biophony","N",408,"F"
"s2lam016_231027_2023-10-28_05-10.WAV","sp6",23.85066667,24.11733333,"Amphibians","Biophony","N",329,"F"
"s2lam154_231025_2023-10-26_22-00.WAV","sp6",22.352,22.94933333,"Amphibians","Biophony","N",794,"F"
"s2lam129_230717_2023-07-18_04-40.WAV","sp6",53.392,53.632,"Amphibians","Biophony","N",684,"F"
"s2lam088_231011_2023-10-11_21-10.WAV","sp6",45.184,45.75466667,"Amphibians","Biophony","N",497,"F"
"s2lam104_231020_2023-10-21_05-40.WAV","sp6",51.84,52.816,"Amphibians","Biophony","N",303,"F"
"s2lam023_231028_2023-11-01_20-30.WAV","sp6",35.07733333,35.88266667,"Amphibians","Biophony","N",582,"F"
"s2lam126_230807_2023-08-07_18-00.WAV","sp6",0.821333333,0.901333333,"Amphibians","Biophony","N",762,"F"
"s2lam121_231028_2023-10-28_22-10.WAV","sp6",25.81866667,26.336,"Amphibians","Biophony","N",459,"F"
"s2lam118_230703_2023-07-08_04-10.WAV","sp6",2.288,2.522666667,"Amphibians","Biophony","N",174,"F"
"s2lam073_231010_2023-10-11_23-50.WAV","sp6",0.064,0.869333333,"Amphibians","Biophony","N",611,"F"
"s2lam057_220922_2022-09-29_17-10.WAV","sp6",56.45866667,56.75733333,"Amphibians","Biophony","N",564,"F"
"s2lam126_230820_2023-08-24_05-30.WAV","sp6",55.38133333,55.68533333,"Amphibians","Biophony","N",633,"F"
"s2lam080_220922_2022-10-03_11-40.WAV","sp6",17.66933333,18.08,"Amphibians","Biophony","N",228,"F"
"s2lam054_230705_2023-07-09_11-10.WAV","sp6",43.76,43.84,"Amphibians","Biophony","N",752,"F"
"s2lam154_230822_2023-08-24_23-50.WAV","sp6",43.488,43.568,"Amphibians","Biophony","N",730,"F"
"s2lam065_231010_2023-10-12_20-30.WAV","sp6",26.35733333,27.152,"Amphibians","Biophony","N",389,"F"
"s2lam023_231028_2023-11-02_00-00.WAV","sp6",52.98666667,53.504,"Amphibians","Biophony","N",443,"F"
"s2lam015_230705_2023-07-05_16-00.WAV","sp6",38.528,38.768,"Amphibians","Biophony","N",679,"F"
"s2lam077_230823_2023-08-27_13-00.WAV","sp6",57.28533333,57.52,"Amphibians","Biophony","N",216,"F"
"s2lam104_231020_2023-10-21_00-10.WAV","sp6",14.52266667,15.49866667,"Amphibians","Biophony","N",269,"F"
"s2lam118_230703_2023-07-08_13-00.WAV","sp6",40.93333333,41.168,"Amphibians","Biophony","N",171,"F"
"s2lam054_230725_2023-07-28_22-30.WAV","sp6",32.29866667,32.56533333,"Amphibians","Biophony","N",355,"F"
"s2lam148_231009_2023-10-12_19-40.WAV","sp6",47.104,47.67466667,"Amphibians","Biophony","N",475,"F"
"s2lam120_230820_2023-08-25_02-00.WAV","sp6",59.648,59.952,"Amphibians","Biophony","N",663,"F"
"s2lam091_231017_2023-10-20_10-20.WAV","sp6",10.62933333,11.04,"Amphibians","Biophony","N",240,"F"
"s2lam084_230630_2023-07-01_04-00.WAV","sp6",51.728,52.52266667,"Amphibians","Biophony","N",393,"F"
"s2lam129_230717_2023-07-18_00-20.WAV","sp6",49.27466667,49.51466667,"Amphibians","Biophony","N",670,"F"
"s2lam120_230820_2023-08-23_20-20.WAV","sp6",54.16,54.464,"Amphibians","Biophony","N",653,"F"
"s2lam126_230812_2023-08-13_23-50.WAV","sp6",34.016,34.096,"Amphibians","Biophony","N",741,"F"
"s2lam045_231028_2023-11-03_09-10.WAV","sp6",53.184,53.98933333,"Amphibians","Biophony","N",585,"F"
"s2lam045_231028_2023-11-03_09-00.WAV","sp6",6.64,7.445333333,"Amphibians","Biophony","N",593,"F"
"s2lam047_220921_2022-09-26_03-00.WAV","sp6",7.248,7.365333333,"Amphibians","Biophony","N",111,"F"
"s2lam079_231103_2023-11-04_12-40.WAV","sp6",52.66133333,53.63733333,"Amphibians","Biophony","N",289,"F"
"s2lam104_231004_2023-10-04_23-00.WAV","sp6",13.48266667,14.288,"Amphibians","Biophony","N",612,"F"
"s2lam143_231005_2023-10-07_01-20.WAV","sp6",3.488,4.293333333,"Amphibians","Biophony","N",609,"F"
"s2lam121_231028_2023-10-28_20-10.WAV","sp6",5.152,5.669333333,"Amphibians","Biophony","N",457,"F"
"s2lam113_220922_2022-09-25_17-50.WAV","sp6",0.533333333,0.832,"Amphibians","Biophony","N",535,"F"
"s2lam095_231017_2023-10-20_09-30.WAV","sp6",7.802666667,8.213333333,"Amphibians","Biophony","N",256,"F"
"s2lam026_230630_2023-07-03_00-00.WAV","sp6",56.912,57.152,"Amphibians","Biophony","N",692,"F"
"s2lam041_231004_2023-10-04_22-50.WAV","sp6",23.01333333,23.584,"Amphibians","Biophony","N",468,"F"
"s2lam154_231025_2023-10-26_05-20.WAV","sp6",43.00266667,43.6,"Amphibians","Biophony","N",809,"F"
"s2lam054_230705_2023-07-05_13-20.WAV","sp6",9.696,10.49066667,"Amphibians","Biophony","N",395,"F"
"s2lam113_220922_2022-09-25_05-00.WAV","sp6",38.288,38.58666667,"Amphibians","Biophony","N",526,"F"
"s2lam088_230829_2023-09-01_20-00.WAV","sp6",30.30933333,30.38933333,"Amphibians","Biophony","N",735,"F"
"s2lam057_220922_2022-09-25_02-00.WAV","sp6",4.533333333,4.832,"Amphibians","Biophony","N",536,"F"
"s2lam023_231028_2023-11-01_20-40.WAV","sp6",29.54666667,30.064,"Amphibians","Biophony","N",452,"F"
"s2lam112_220928_2022-09-28_14-20.WAV","sp6",38.65066667,39.01866667,"Amphibians","Biophony","N",118,"F"
"s2lam049_231016_2023-10-21_10-00.WAV","sp6",27.88266667,27.96266667,"Amphibians","Biophony","N",748,"F"
"s2lam120_230820_2023-08-26_02-20.WAV","sp6",40.77866667,41.08266667,"Amphibians","Biophony","N",648,"F"
"s2lam090_230507_2023-05-10_02-30.WAV","sp6",32.85866667,32.93866667,"Amphibians","Biophony","N",758,"F"
"s2lam143_231005_2023-10-08_23-00.WAV","sp6",9.642666667,10.448,"Amphibians","Biophony","N",591,"F"
"s2lam157_231109_2023-11-12_03-50.WAV","sp6",56.24533333,56.656,"Amphibians","Biophony","N",250,"F"
"s2lam016_231027_2023-10-27_21-10.WAV","sp6",50.29333333,50.56,"Amphibians","Biophony","N",362,"F"
"s2lam143_231005_2023-10-06_01-40.WAV","sp6",20.928,21.73333333,"Amphibians","Biophony","N",590,"F"
"s2lam058_220921_2022-09-26_19-00.WAV","sp6",35.86133333,35.97866667,"Amphibians","Biophony","N",93,"F"
"s2lam113_220922_2022-09-30_15-50.WAV","sp6",47.06666667,47.36533333,"Amphibians","Biophony","N",529,"F"
"s2lam143_231106_2023-11-08_04-00.WAV","sp6",51.73866667,52.336,"Amphibians","Biophony","N",787,"F"
